Date,MSFT,AAPL
2006-07-18,17.453241,6.79883
2006-07-19,17.959801,6.953056
2006-07-20,17.537663,7.775599
2006-07-21,18.320532,7.803876
2006-07-24,18.420309,7.893839
2006-07-25,18.589153,7.959386
2006-07-26,18.704292,8.208718
2006-07-27,18.320532,8.148312
2006-07-28,18.612179,8.429775
2006-07-31,18.466354,8.734373
2006-08-01,18.412632,8.634129
2006-08-02,18.650558,8.760078
2006-08-03,18.581484,8.943867
2006-08-04,18.642887,8.778071
2006-08-07,18.589153,8.637982
2006-08-08,18.681257,8.325673
2006-08-09,18.758017,8.172732
2006-08-10,18.773363,8.234424
2006-08-11,18.750336,8.180444
2006-08-14,18.827091,8.217713
2006-08-15,18.96575,8.540306
2006-08-16,19.027374,8.736945
2006-08-17,19.027374,8.686819
2006-08-18,19.867046,8.727949
2006-08-21,20.12126,8.554442
2006-08-22,19.736086,8.690676
2006-08-23,19.774609,8.650836
2006-08-24,19.828527,8.715098
2006-08-25,19.913263,8.835907
2006-08-28,19.990301,8.608424
2006-08-29,19.905565,8.544162
2006-08-30,19.874744,8.605851
2006-08-31,19.797718,8.720234
2006-09-01,19.905565,8.788355
2006-09-05,19.72838,9.186776
2006-09-06,19.72838,9.000416
2006-09-07,19.589722,9.356423
2006-09-08,19.720675,9.320438
2006-09-11,19.959484,9.317867
2006-09-12,19.974894,9.334575
2006-09-13,20.013412,9.536354
2006-09-14,20.283028,9.5325
2006-09-15,20.683605,9.523502
2006-09-18,20.637388,9.496513
2006-09-19,20.691299,9.481091
2006-09-20,20.937819,9.672589
2006-09-21,20.722116,9.594189
2006-09-22,20.537241,9.382127
2006-09-25,20.760635,9.735563
2006-09-26,20.953224,9.974614
2006-09-27,21.138109,9.820386
2006-09-28,21.107294,9.897501
2006-09-29,21.068773,9.893647
2006-10-02,21.076475,9.62118
2006-10-03,21.084181,9.520932
2006-10-04,21.523273,9.68801
2006-10-05,21.507868,9.617326
2006-10-06,21.469353,9.538924
2006-10-09,21.353792,9.591618
2006-10-10,21.330692,9.486228
2006-10-11,21.215143,9.411687
2006-10-12,21.738966,9.672589
2006-10-13,21.854513,9.641742
2006-10-16,21.916149,9.69058
2006-10-17,21.90844,9.54792
2006-10-18,21.970072,9.578765
2006-10-19,21.792892,10.151979
2006-10-20,21.900743,10.275355
2006-10-23,21.916149,10.469425
2006-10-24,21.785191,10.416731
2006-10-25,21.808302,10.4977
2006-10-26,21.839115,10.563248
2006-10-27,21.831408,10.334476
2006-10-30,21.977774,10.33576
2006-10-31,22.116436,10.420588
2006-11-01,22.193466,10.173827
2006-11-02,22.162653,10.15069
2006-11-03,22.13184,10.062012
2006-11-06,22.216583,10.244513
2006-11-07,22.301319,10.347329
2006-11-08,22.324427,10.596662
2006-11-09,22.540123,10.711047
2006-11-10,22.524708,10.682772
2006-11-13,22.609451,10.840854
2006-11-14,22.593992,10.924394
2006-11-15,22.508963,10.802297
2006-11-16,22.779505,11.002795
2006-11-17,22.725395,11.033639
2006-11-20,23.104155,11.113322
2006-11-21,23.127342,11.387076
2006-11-22,23.127342,11.606848
2006-11-24,23.003664,11.776498
2006-11-27,22.787237,11.507885
2006-11-28,22.717672,11.799632
2006-11-29,22.856802,11.798347
2006-11-30,22.694489,11.780354
2006-12-01,22.508963,11.736657
2006-12-04,22.671289,11.710953
2006-12-05,22.516697,11.730229
2006-12-06,22.408476,11.545157
2006-12-07,22.300261,11.186579
2006-12-08,22.725395,11.343379
2006-12-11,22.833614,11.406352
2006-12-12,22.748587,11.070912
2006-12-13,22.841341,11.444911
2006-12-14,23.243286,11.380651
2006-12-15,23.336044,11.273974
2006-12-18,23.104155,10.984798
2006-12-19,23.181452,11.092759
2006-12-20,23.258745,10.893549
2006-12-21,23.173723,10.6545
2006-12-22,22.910908,10.564532
2006-12-26,23.181452,10.475853
2006-12-27,23.204641,10.477139
2006-12-28,23.173723,10.393598
2006-12-29,23.080967,10.903831
2007-01-03,23.080967,10.770167
2007-01-04,23.042315,11.00922
2007-01-05,22.910908,10.930819
2007-01-08,23.135077,10.984798
2007-01-09,23.15826,11.897308
2007-01-10,22.926367,12.466661
2007-01-11,23.730261,12.312438
2007-01-12,24.124472,12.16078
2007-01-16,24.085823,12.479513
2007-01-17,24.039452,12.203192
2007-01-18,23.962154,11.447481
2007-01-19,24.047186,11.374224
2007-01-22,23.74572,11.15445
2007-01-23,23.761185,11.014361
2007-01-24,24.031719,11.142883
2007-01-25,23.537022,11.085048
2007-01-26,23.652969,10.973231
2007-01-29,23.59886,11.045205
2007-01-30,23.560207,10.995083
2007-01-31,23.853937,11.018215
2007-02-01,23.622046,10.890979
2007-02-02,23.336044,10.892266
2007-02-05,22.88772,10.78816
2007-02-06,22.810425,10.815148
2007-02-07,22.702208,11.072194
2007-02-08,22.617182,11.076049
2007-02-09,22.400757,10.702053
2007-02-12,22.369835,10.908974
2007-02-13,22.501692,10.885842
2007-02-14,22.804195,10.962953
2007-02-15,22.850733,10.951384
2007-02-16,22.292267,10.902546
2007-02-20,22.36208,11.040065
2007-02-21,22.765415,11.46419
2007-02-22,22.796438,11.504031
2007-02-23,22.416372,11.447481
2007-02-26,22.548227,11.375507
2007-02-27,21.617455,10.786877
2007-02-28,21.850143,10.874274
2007-03-01,21.788092,11.189151
2007-03-02,21.532124,10.977087
2007-03-05,21.369234,11.094046
2007-03-06,21.586416,11.334381
2007-03-07,21.415779,11.273974
2007-03-08,21.19084,11.309962
2007-03-09,21.167574,11.306105
2007-03-12,21.283918,11.550298
2007-03-13,20.725443,11.36137
2007-03-14,21.252893,11.567005
2007-03-15,21.159813,11.511741
2007-03-16,21.198597,11.514311
2007-03-19,21.586416,11.712235
2007-03-20,21.594175,11.757219
2007-03-21,22.12162,12.064386
2007-03-22,21.92771,12.075953
2007-03-23,21.733795,12.019403
2007-03-26,21.888929,12.318861
2007-03-27,21.501106,12.268739
2007-03-28,21.439047,11.983417
2007-03-29,21.524368,12.048965
2007-03-30,21.617455,11.941003
2007-04-02,21.516619,12.036113
2007-04-03,21.617455,12.145355
2007-04-04,22.106104,12.115797
2007-04-05,22.144892,12.168489
2007-04-09,22.160404,12.036113
2007-04-10,22.02854,12.113228
2007-04-11,21.803604,11.899877
2007-04-12,22.137136,11.848469
2007-04-13,22.191435,11.59785
2007-04-16,22.284512,11.750794
2007-04-17,22.37759,11.611989
2007-04-18,22.183674,11.618414
2007-04-19,22.253483,11.601707
2007-04-20,22.509445,11.691673
2007-04-23,22.323292,12.01812
2007-04-24,22.331053,11.983417
2007-04-25,22.486179,12.254604
2007-04-26,22.571501,12.703144
2007-04-27,23.362661,12.841946
2007-04-30,23.223049,12.826526
2007-05-01,23.579859,12.784112
2007-05-02,23.742735,12.902354
2007-05-03,24.021971,12.903636
2007-05-04,23.703955,12.956331
2007-05-07,23.820301,13.356038
2007-05-08,23.851324,13.50255
2007-05-09,23.874596,13.736461
2007-05-10,23.719463,13.795582
2007-05-11,23.959911,13.975514
2007-05-14,24.021971,14.055198
2007-05-15,24.045309,13.818715
2007-05-16,24.177599,13.795582
2007-05-17,24.107569,14.06548
2007-05-18,23.990843,14.140022
2007-05-21,24.162041,14.391928
2007-05-22,23.881899,14.592419
2007-05-23,23.796301,14.508883
2007-05-24,23.477259,14.22613
2007-05-25,23.718491,14.602702
2007-05-29,23.959719,14.696525
2007-05-30,24.208729,15.264592
2007-05-31,23.881899,15.575615
2007-06-01,23.804087,15.217038
2007-06-04,23.905247,15.59361
2007-06-05,23.796301,15.765834
2007-06-06,23.570633,15.890496
2007-06-07,23.049261,15.945763
2007-06-08,23.383875,15.999743
2007-06-11,23.360531,15.447093
2007-06-12,23.228241,15.471511
2007-06-13,23.648449,15.101369
2007-06-14,23.749611,15.262021
2007-06-15,23.726269,15.486937
2007-06-18,23.741833,16.076851
2007-06-19,23.702923,15.893066
2007-06-20,23.352753,15.621882
2007-06-21,23.516163,15.923913
2007-06-22,22.948101,15.808242
2007-06-25,22.948101,15.723417
2007-06-26,22.971449,15.377694
2007-06-27,23.243805,15.665577
2007-06-28,23.212679,15.494645
2007-06-29,22.932539,15.684861
2007-07-02,23.142641,15.584611
2007-07-03,23.360531,16.344177
2007-07-05,23.337187,17.061335
2007-07-06,23.321621,17.003496
2007-07-09,23.243805,16.750311
2007-07-10,22.823591,17.009926
2007-07-11,22.948101,17.015068
2007-07-12,23.399439,17.230982
2007-07-13,23.204893,17.701376
2007-07-16,23.368307,17.74893
2007-07-17,23.951933,17.853033
2007-07-18,24.060877,17.751501
2007-07-19,24.519995,17.993118
2007-07-20,24.247637,18.47508
2007-07-23,24.270985,18.468651
2007-07-24,23.967501,17.33637
2007-07-25,23.897461,17.640974
2007-07-26,23.329405,18.764254
2007-07-27,22.870289,18.48793
2007-07-30,22.878065,18.17691
2007-07-31,22.559017,16.934092
2007-08-01,22.800245,17.35051
2007-08-02,22.971449,17.542011
2007-08-03,22.535675,16.945665
2007-08-06,22.987009,17.382633
2007-08-07,22.994791,17.354368
2007-08-08,23.344969,17.223278
2007-08-09,22.800245,16.243931
2007-08-10,22.341129,16.065285
2007-08-13,22.278881,16.423866
2007-08-14,22.075851,15.940619
2007-08-15,21.943096,15.40982
2007-08-16,21.716633,15.043532
2007-08-17,22.060228,15.687428
2007-08-20,22.068041,15.707994
2007-08-21,21.91967,16.39559
2007-08-22,22.0368,17.030487
2007-08-23,22.099274,16.845413
2007-08-24,22.497528,17.389065
2007-08-27,22.247644,16.997072
2007-08-28,21.81035,16.299196
2007-08-29,22.325733,17.232264
2007-08-30,22.21641,17.511164
2007-08-31,22.435062,17.797768
2007-09-04,22.497528,18.527771
2007-09-05,22.239836,17.57671
2007-09-06,22.575623,17.351791
2007-09-07,22.208595,16.935381
2007-09-10,22.239836,17.57028
2007-09-11,22.59123,17.413486
2007-09-12,22.59123,17.58828
2007-09-13,22.770845,17.633257
2007-09-14,22.677139,17.840178
2007-09-17,22.435062,17.788773
2007-09-18,22.59123,18.111357
2007-09-19,22.388205,18.092083
2007-09-20,22.192978,18.032961
2007-09-21,22.372589,18.526485
2007-09-24,22.70837,19.057287
2007-09-25,23.083199,19.68704
2007-09-26,23.036343,19.63435
2007-09-27,23.02854,19.856695
2007-09-28,23.005114,19.724316
2007-10-01,23.247183,20.093178
2007-10-02,23.19253,20.364357
2007-10-03,22.997305,20.296236
2007-10-04,23.200331,20.080324
2007-10-05,23.301855,20.749926
2007-10-08,23.301855,21.580175
2007-10-09,23.504879,21.573753
2007-10-10,23.606401,21.436232
2007-10-11,23.356512,20.85017
2007-10-12,23.559547,21.495352
2007-10-15,23.458027,21.460651
2007-10-16,23.67668,21.794809
2007-10-17,24.270155,22.202227
2007-10-18,24.332621,22.298618
2007-10-19,23.559547,21.902767
2007-10-22,23.825048,22.409147
2007-10-23,24.129593,23.925709
2007-10-24,24.402906,23.896151
2007-10-25,24.98077,23.491308
2007-10-26,27.354681,23.738068
2007-10-29,26.995472,23.788197
2007-10-30,27.776365,24.033667
2007-10-31,28.744678,24.412811
2007-11-01,28.939894,24.090221
2007-11-02,28.939894,24.145485
2007-11-05,28.682198,23.928284
2007-11-06,28.432322,24.64929
2007-11-07,27.73732,23.943703
2007-11-08,27.128227,22.551805
2007-11-09,26.339521,21.253725
2007-11-12,26.066212,19.761591
2007-11-13,26.998547,21.843653
2007-11-14,26.583305,21.348837
2007-11-15,26.450109,21.116211
2007-11-16,26.708666,21.384825
2007-11-19,26.606808,21.071232
2007-11-20,27.09256,21.700991
2007-11-21,26.818346,21.650866
2007-11-23,26.724333,22.046715
2007-11-26,25.831167,22.175241
2007-11-27,25.901682,22.46698
2007-11-28,26.403105,23.162289
2007-11-29,26.316921,23.685373
2007-11-30,26.324762,23.419334
2007-12-03,25.79199,22.987499
2007-12-04,25.674475,23.109591
2007-12-05,26.755663,23.840887
2007-12-06,27.069057,24.412811
2007-12-07,27.053389,24.971876
2007-12-10,27.233582,24.960314
2007-12-11,26.716488,24.231594
2007-12-12,27.006382,24.529764
2007-12-13,27.593987,24.654434
2007-12-14,27.664511,24.469358
2007-12-17,26.943705,23.699509
2007-12-18,27.21792,23.51701
2007-12-19,27.257088,23.535006
2007-12-20,27.829025,24.060656
2007-12-21,28.252102,24.921757
2007-12-24,28.659513,25.550232
2007-12-26,28.683016,25.569511
2007-12-27,28.181589,25.52067
2007-12-28,28.299112,25.68261
2007-12-31,27.891703,25.457693
2008-01-02,27.593987,25.041281
2008-01-03,27.711502,25.052847
2008-01-04,26.935873,23.140436
2008-01-07,27.116066,22.830696
2008-01-08,26.207237,22.009445
2008-01-09,26.982876,23.056898
2008-01-10,26.896694,22.879536
2008-01-11,26.567638,22.194515
2008-01-14,26.943705,22.977213
2008-01-15,26.638149,21.725409
2008-01-16,26.03487,20.517296
2008-01-17,25.940853,20.677952
2008-01-18,25.862497,20.738356
2008-01-22,25.039856,20.003208
2008-01-23,25.016356,17.873596
2008-01-24,26.050543,17.427624
2008-01-25,25.807665,16.709183
2008-01-28,25.635302,16.709183
2008-01-29,25.541286,16.905823
2008-01-30,25.227894,16.988077
2008-01-31,25.541286,17.396778
2008-02-01,23.856808,17.189854
2008-02-04,23.653103,16.919962
2008-02-05,22.775616,16.625643
2008-02-06,22.344704,15.67972
2008-02-07,22.031315,15.58204
2008-02-08,22.376038,16.126976
2008-02-11,22.101826,16.637211
2008-02-12,22.203672,16.047295
2008-02-13,22.689434,16.630789
2008-02-14,22.329041,16.381449
2008-02-15,22.266359,16.017731
2008-02-19,22.156248,15.702853
2008-02-20,22.195566,15.913631
2008-02-21,22.101189,15.620599
2008-02-22,21.770847,15.353272
2008-02-25,21.89669,15.389259
2008-02-26,22.321413,15.313432
2008-02-27,22.227026,15.803102
2008-02-28,21.967482,16.696327
2008-02-29,21.393318,16.067854
2008-03-03,21.228149,15.645016
2008-03-04,21.70006,16.016445
2008-03-05,22.116915,15.999743
2008-03-06,21.684332,15.542201
2008-03-07,21.920286,15.711848
2008-03-10,22.061855,15.382832
2008-03-11,23.029278,16.367311
2008-03-12,22.518038,16.19766
2008-03-13,22.51018,16.443144
2008-03-14,21.991077,16.272209
2008-03-17,22.258492,16.28763
2008-03-18,23.139389,17.070326
2008-03-19,22.51018,16.665487
2008-03-20,22.950626,17.128162
2008-03-24,22.942762,17.932714
2008-03-25,22.919165,18.11907
2008-03-26,22.462982,18.643442
2008-03-27,22.061855,18.025251
2008-03-28,21.951744,18.379972
2008-03-31,22.321413,18.442949
2008-04-01,23.202314,19.217943
2008-04-02,22.934895,18.955755
2008-04-03,22.80905,19.485264
2008-04-04,22.934895,19.674192
2008-04-07,22.934895,20.035343
2008-04-08,22.612427,19.643349
2008-04-09,22.72254,19.463411
2008-04-10,22.895575,19.863119
2008-04-11,22.242767,18.910769
2008-04-14,22.069725,18.993027
2008-04-15,22.21916,19.070135
2008-04-16,22.769735,19.753878
2008-04-17,22.982084,19.855406
2008-04-18,23.595579,20.697229
2008-04-21,23.925911,21.612307
2008-04-22,23.792202,20.589268
2008-04-23,24.736029,20.934999
2008-04-24,25.011305,21.712559
2008-04-25,23.461866,21.814089
2008-04-28,22.801193,22.136684
2008-04-29,22.525911,22.497828
2008-04-30,22.431522,22.356453
2008-05-01,23.123665,23.13401
2008-05-02,22.997816,23.254822
2008-05-05,22.871973,23.741922
2008-05-06,23.359619,23.989969
2008-05-07,22.974222,23.466888
2008-05-08,23.021414,23.784334
2008-05-09,23.115797,23.577419
2008-05-12,23.587706,24.182755
2008-05-13,23.508762,24.414095
2008-05-14,23.627176,23.938564
2008-05-15,24.037674,24.384537
2008-05-16,23.674543,24.113356
2008-05-19,23.256155,23.596695
2008-05-20,22.703566,23.892296
2008-05-21,22.300961,22.901386
2008-05-22,22.474632,22.754873
2008-05-23,22.143078,23.284384
2008-05-27,22.450951,23.960411
2008-05-28,22.245699,24.034952
2008-05-29,22.348324,23.993826
2008-05-30,22.356222,24.258581
2008-06-02,21.945724,23.917997
2008-06-03,21.558912,23.824179
2008-06-04,21.740484,23.801043
2008-06-05,22.340433,24.345978
2008-06-06,21.701012,23.858877
2008-06-09,21.87468,23.340933
2008-06-10,22.016775,23.858877
2008-06-11,21.408926,23.23811
2008-06-12,22.29307,22.267773
2008-06-13,22.948288,22.153391
2008-06-16,22.837763,22.727884
2008-06-17,22.73514,23.317801
2008-06-18,22.46674,22.973362
2008-06-19,22.837763,23.24968
2008-06-20,22.285173,22.526104
2008-06-23,22.079924,22.254923
2008-06-24,21.890463,22.266485
2008-06-25,22.379906,22.798571
2008-06-26,21.90625,21.625158
2008-06-27,21.811518,21.860355
2008-06-30,21.716801,21.519772
2008-07-01,21.211573,22.450274
2008-07-02,20.43005,21.614882
2008-07-03,20.508993,21.86421
2008-07-07,20.548464,22.511971
2008-07-08,20.406368,23.076174
2008-07-09,19.916933,22.395008
2008-07-10,20.090603,22.700893
2008-07-11,19.93272,22.18038
2008-07-14,19.853775,22.347452
2008-07-15,20.643192,21.802525
2008-07-16,21.519442,22.209936
2008-07-17,21.724688,22.081411
2008-07-18,20.414257,21.22546
2008-07-21,20.240591,21.371971
2008-07-22,20.366894,20.823177
2008-07-23,20.864229,21.368111
2008-07-24,20.082706,20.438898
2008-07-25,20.651089,20.836035
2008-07-28,20.130072,19.843842
2008-07-29,20.611614,20.188286
2008-07-30,20.706341,20.548143
2008-07-31,20.303745,20.428621
2008-08-01,20.082706,20.134302
2008-08-04,19.956402,19.693472
2008-08-05,20.690548,20.645823
2008-08-06,21.329981,21.102074
2008-08-07,21.622065,21.022392
2008-08-08,22.206232,21.790953
2008-08-11,22.024668,22.306328
2008-08-12,22.198338,22.713743
2008-08-13,22.03256,23.044048
2008-08-14,22.03256,23.046619
2008-08-15,21.953621,22.58651
2008-08-18,21.858889,22.541523
2008-08-19,21.652826,22.302473
2008-08-20,21.629049,22.599365
2008-08-21,21.541864,22.400148
2008-08-22,22.064957,22.721458
2008-08-25,21.922293,22.176521
2008-08-26,21.613201,22.31661
2008-08-27,21.843042,22.44899
2008-08-28,22.144209,22.329458
2008-08-29,21.629049,21.788382
2008-09-02,21.478462,21.359119
2008-09-03,21.319942,21.458082
2008-09-04,20.884037,20.720362
2008-09-05,20.329248,20.586699
2008-09-08,20.701752,20.296236
2008-09-09,20.685904,19.494263
2008-09-10,20.955366,19.485264
2008-09-11,21.668673,19.618925
2008-09-12,21.890594,19.142107
2008-09-15,21.256542,18.039389
2008-09-16,20.598711,17.977694
2008-09-17,19.47328,16.429003
2008-09-18,20.020145,17.233547
2008-09-19,19.940884,18.110075
2008-09-22,20.1311,16.842848
2008-09-23,20.162798,16.301765
2008-09-24,20.384729,16.542101
2008-09-25,21.090101,16.955944
2008-09-26,21.716232,16.481693
2008-09-29,19.822004,13.528255
2008-09-30,21.153511,14.607842
2008-10-01,20.98707,14.02435
2008-10-02,20.804779,12.865082
2008-10-03,20.86026,12.47566
2008-10-06,19.742744,12.613177
2008-10-07,18.41124,11.459045
2008-10-08,18.236872,11.540015
2008-10-09,17.67416,11.405067
2008-10-10,17.04011,12.440957
2008-10-13,20.210363,14.170869
2008-10-14,19.100775,13.376597
2008-10-15,17.959484,12.588759
2008-10-16,19.1721,13.095137
2008-10-17,18.966032,12.518071
2008-10-20,19.592157,12.651737
2008-10-21,18.514275,11.758505
2008-10-22,17.063883,12.449954
2008-10-23,17.690008,12.624744
2008-10-24,17.404682,12.386978
2008-10-27,16.786486,11.835618
2008-10-28,18.30821,12.840663
2008-10-29,18.228947,13.437006
2008-10-30,17.935699,14.271115
2008-10-31,17.697933,13.827712
2008-11-03,17.92778,13.746744
2008-11-04,18.649008,14.26469
2008-11-05,17.499794,13.276351
2008-11-06,16.548714,12.736559
2008-11-07,17.04011,12.626031
2008-11-10,16.881592,12.322718
2008-11-11,16.802341,12.180058
2008-11-12,16.089027,11.582429
2008-11-13,16.841963,12.39469
2008-11-14,15.898809,11.59785
2008-11-17,15.31232,11.327955
2008-11-18,15.655429,11.555437
2008-11-19,14.594182,11.09019
2008-11-20,13.987749,10.344761
2008-11-21,15.703307,10.613371
2008-11-24,16.509218,11.946148
2008-11-25,15.950664,11.669824
2008-11-26,16.349623,12.209619
2008-11-28,16.134188,11.91016
2008-12-01,14.849518,11.429487
2008-12-02,15.280401,11.884459
2008-12-03,15.854914,12.325287
2008-12-04,15.248485,11.748224
2008-12-05,15.854914,12.081095
2008-12-08,16.764559,12.816242
2008-12-09,16.437405,12.859939
2008-12-10,16.445381,12.622174
2008-12-11,15.519785,12.209619
2008-12-12,15.447968,12.629888
2008-12-15,15.192631,12.177487
2008-12-16,16.046415,12.264882
2008-12-17,15.687345,11.459045
2008-12-18,15.400092,11.49375
2008-12-19,15.256464,11.567005
2008-12-22,15.304338,11.019503
2008-12-23,15.384134,11.101757
2008-12-24,15.296357,10.929534
2008-12-26,15.264439,11.028499
2008-12-29,15.128791,11.131317
2008-12-30,15.432012,11.09019
2008-12-31,15.511801,10.96938
2009-01-02,16.221966,11.663397
2009-01-05,16.373566,12.155637
2009-01-06,16.565073,11.955145
2009-01-07,15.567659,11.696815
2009-01-08,16.054396,11.914015
2009-01-09,15.575633,11.641547
2009-01-12,15.535741,11.394788
2009-01-13,15.815017,11.27269
2009-01-14,15.232523,10.966806
2009-01-15,15.352218,10.716188
2009-01-16,15.727242,10.581241
2009-01-20,14.745786,10.050444
2009-01-21,15.463924,10.645502
2009-01-22,13.65262,11.35623
2009-01-23,13.724436,11.35623
2009-01-26,14.067541,11.520738
2009-01-27,14.091482,11.660825
2009-01-28,14.394695,12.106798
2009-01-29,14.035626,11.952574
2009-01-30,13.644643,11.583714
2009-02-02,14.227131,11.761074
2009-02-03,14.761744,11.950002
2009-02-04,14.865476,12.02326
2009-02-05,15.192631,12.397261
2009-02-06,15.687345,12.816242
2009-02-09,15.511801,13.174819
2009-02-10,15.001121,12.573337
2009-02-11,15.328272,12.443527
2009-02-12,15.368173,12.758407
2009-02-13,15.232523,12.744272
2009-02-17,14.533566,12.149211
2009-02-18,14.557667,12.128648
2009-02-19,14.388954,11.649259
2009-02-20,14.461259,11.721232
2009-02-23,13.826571,11.175014
2009-02-24,13.794431,11.599139
2009-02-25,13.625723,11.716092
2009-02-26,13.191879,11.462904
2009-02-27,12.974961,11.478327
2009-03-02,12.685737,11.302252
2009-03-03,12.758042,11.357516
2009-03-04,12.950862,11.717377
2009-03-05,12.267968,11.41792
2009-03-06,12.275998,10.962953
2009-03-09,12.171559,10.681486
2009-03-10,13.240085,11.39093
2009-03-11,13.746232,11.911447
2009-03-12,13.66589,12.383123
2009-03-13,13.376668,12.329144
2009-03-16,13.055305,12.263597
2009-03-17,13.577512,12.808533
2009-03-18,13.625723,13.047585
2009-03-19,13.770328,13.060435
2009-03-20,13.706059,13.056581
2009-03-23,14.726378,13.83671
2009-03-24,14.405018,13.687623
2009-03-25,14.364852,13.686338
2009-03-26,15.128086,14.120744
2009-03-27,14.5657,13.732609
2009-03-30,14.043487,13.429296
2009-03-31,14.758518,13.510265
2009-04-01,15.513713,13.969089
2009-04-02,15.497649,14.485748
2009-04-03,15.063808,14.907303
2009-04-06,15.071846,15.223467
2009-04-07,15.071846,14.780065
2009-04-08,15.41731,14.949712
2009-04-09,15.802939,15.367409
2009-04-13,15.738667,15.450946
2009-04-14,15.545847,15.205473
2009-04-15,15.128086,15.119361
2009-04-16,15.875247,15.609033
2009-04-17,15.425342,15.862221
2009-04-20,14.951336,15.486937
2009-04-21,15.240556,15.648872
2009-04-22,15.087914,15.616742
2009-04-23,15.20039,16.116697
2009-04-24,16.799162,15.923913
2009-04-27,16.389427,16.030584
2009-04-28,16.011824,15.923913
2009-04-29,16.268915,16.083277
2009-04-30,16.276951,16.171957
2009-05-01,16.26088,16.35318
2009-05-04,16.220718,16.973938
2009-05-05,15.899349,17.056194
2009-05-06,15.899349,17.029203
2009-05-07,15.521748,16.587088
2009-05-08,15.602096,16.603794
2009-05-11,15.521748,16.652632
2009-05-12,15.979688,15.990742
2009-05-13,15.867215,15.357126
2009-05-14,16.11627,15.801812
2009-05-15,16.244814,15.733695
2009-05-18,16.550104,16.277349
2009-05-19,16.420744,16.380163
2009-05-20,16.477341,16.177105
2009-05-21,16.024576,15.959895
2009-05-22,15.967985,15.743981
2009-05-26,16.445,16.808146
2009-05-27,16.275219,17.099895
2009-05-28,16.533936,17.359507
2009-05-29,16.889681,17.454611
2009-06-01,17.302017,17.909582
2009-06-02,17.302017,17.927572
2009-06-03,17.568821,18.115215
2009-06-04,17.649675,18.473791
2009-06-05,17.900309,18.593323
2009-06-08,17.827541,18.48793
2009-06-09,17.851803,18.342705
2009-06-10,18.231798,18.025251
2009-06-11,18.458178,17.986691
2009-06-12,18.862432,17.603695
2009-06-15,18.9352,17.490602
2009-06-16,18.959455,17.524017
2009-06-17,19.145411,17.425049
2009-06-18,18.99988,17.463608
2009-06-19,19.460728,17.926291
2009-06-22,18.82201,17.655106
2009-06-23,18.87051,17.223278
2009-06-24,18.975624,17.507305
2009-06-25,19.234344,17.975126
2009-06-26,18.878599,18.306719
2009-06-29,19.290943,18.246311
2009-06-30,19.21818,18.305428
2009-07-01,19.436468,18.356844
2009-07-02,18.894777,17.995687
2009-07-06,18.757326,17.814472
2009-07-07,18.21563,17.40192
2009-07-08,18.239885,17.635826
2009-07-09,18.14286,17.525299
2009-07-10,18.102436,17.80291
2009-07-13,18.781582,18.293861
2009-07-14,18.684561,18.284861
2009-07-15,19.501152,18.877357
2009-07-16,19.759871,18.959608
2009-07-17,19.638597,19.503258
2009-07-20,19.832642,19.652342
2009-07-21,20.075193,19.472412
2009-07-22,20.05093,20.144583
2009-07-23,20.6654,20.283388
2009-07-24,18.959455,20.562281
2009-07-27,18.684561,20.57642
2009-07-28,18.975624,20.563568
2009-07-29,19.242428,20.567419
2009-07-30,19.250513,20.922142
2009-07-31,19.01605,20.999258
2009-08-03,19.266685,21.389963
2009-08-04,19.21818,21.276865
2009-08-05,19.250513,21.220314
2009-08-06,18.967539,21.066088
2009-08-07,19.048386,21.271723
2009-08-10,18.9352,21.170189
2009-08-11,18.700731,20.92728
2009-08-12,19.024134,21.246019
2009-08-13,19.096901,21.645723
2009-08-14,19.153494,21.434944
2009-08-17,18.797752,20.510872
2009-08-18,19.171753,21.077658
2009-08-19,19.228666,21.154768
2009-08-20,19.24493,21.377113
2009-08-21,19.846588,21.748549
2009-08-24,20.03359,21.727982
2009-08-25,20.03359,21.771685
2009-08-26,19.960413,21.515917
2009-08-27,20.07424,21.778105
2009-08-28,20.066114,21.855217
2009-08-31,20.041725,21.618732
2009-09-01,19.513237,21.244738
2009-09-02,19.39941,21.229315
2009-09-03,19.602673,21.405388
2009-09-04,20.017334,21.888636
2009-09-08,20.179941,22.225361
2009-09-09,20.147419,21.995306
2009-09-10,20.326288,22.177805
2009-09-11,20.212461,22.1264
2009-09-14,20.326288,22.326889
2009-09-15,20.488903,22.511971
2009-09-16,20.488903,23.374344
2009-09-17,20.570208,23.718788
2009-09-18,20.537683,23.779196
2009-09-21,20.570208,23.650673
2009-09-22,20.952337,23.709793
2009-09-23,20.903553,23.840887
2009-09-24,21.090557,23.624968
2009-09-25,20.773466,23.438612
2009-09-28,21.00112,23.924425
2009-09-29,20.936077,23.82546
2009-09-30,20.911688,23.821608
2009-10-01,20.228727,23.244545
2009-10-02,20.293772,23.763775
2009-10-05,20.03359,23.907713
2009-10-06,20.415724,24.420521
2009-10-07,20.407593,24.451365
2009-10-08,20.871033,24.325413
2009-10-09,20.773466,24.479639
2009-10-12,20.911688,24.52334
2009-10-13,20.984863,24.421806
2009-10-14,21.106819,24.585028
2009-10-15,21.716602,24.491213
2009-10-16,21.545864,24.168615
2009-10-19,21.432041,24.401245
2009-10-20,21.44017,25.54509
