Date,PG
2016-04-07,79.418869
2016-04-08,79.380714
2016-04-11,78.932281
2016-04-12,79.027702
2016-04-13,78.674683
2016-04-14,78.886299
2016-04-15,79.16526
2016-04-18,79.675064
2016-04-19,80.107925
2016-04-20,78.443817
2016-04-21,77.722389
2016-04-22,77.866669
2016-04-25,78.309158
2016-04-26,76.520012
2016-04-27,76.847046
2016-04-28,76.722008
2016-04-29,77.068291
2016-05-02,77.88591
2016-05-03,78.010963
2016-05-04,78.491913
2016-05-05,78.203346
2016-05-06,79.001724
2016-05-09,78.992111
2016-05-10,79.338409
2016-05-11,79.020973
2016-05-12,79.271072
2016-05-13,78.136009
2016-05-16,78.520775
2016-05-17,77.54924
2016-05-18,76.808571
2016-05-19,77.13562
2016-05-20,76.972099
2016-05-23,77.145233
2016-05-24,77.88591
2016-05-25,78.376495
2016-05-26,78.126396
2016-05-27,78.328392
2016-05-31,77.953255
2016-06-01,78.674683
2016-06-02,78.828583
2016-06-03,79.328781
2016-06-06,79.617348
2016-06-07,79.184494
2016-06-08,79.501915
2016-06-09,80.002106
2016-06-10,80.030968
2016-06-13,79.424973
2016-06-14,80.175262
2016-06-15,79.790497
2016-06-16,80.232986
2016-06-17,79.963638
2016-06-20,79.877075
2016-06-21,80.232986
2016-06-22,80.386879
2016-06-23,81.002495
2016-06-24,79.126785
2016-06-27,78.136009
2016-06-28,79.31916
2016-06-29,80.713928
2016-06-30,81.444984
2016-07-01,81.550804
2016-07-05,82.185661
2016-07-06,81.791267
2016-07-07,81.598892
2016-07-08,82.503082
2016-07-11,82.483841
2016-07-12,82.483841
2016-07-13,82.618515
2016-07-14,82.599274
2016-07-15,82.73394
2016-07-18,82.656998
2016-07-19,82.887848
2016-07-20,82.713348
2016-07-21,82.655182
2016-07-22,83.101128
2016-07-25,83.178688
2016-07-26,82.664871
2016-07-27,81.879616
2016-07-28,82.218933
2016-07-29,82.975098
2016-08-01,83.770042
2016-08-02,84.10936
2016-08-03,83.343483
2016-08-04,83.421051
2016-08-05,83.159302
2016-08-08,83.1399
2016-08-09,83.362877
2016-08-10,83.673103
2016-08-11,84.080269
2016-08-12,84.380791
2016-08-15,84.361404
2016-08-16,83.934845
2016-08-17,84.303246
2016-08-18,84.768585
2016-08-19,84.64254
2016-08-22,84.196594
2016-08-23,84.729805
2016-08-24,84.64254
2016-08-25,85.214523
2016-08-26,84.904305
2016-08-29,85.602303
2016-08-30,84.865524
2016-08-31,84.64254
2016-09-01,85.611992
2016-09-02,85.505363
2016-09-06,85.931915
2016-09-07,85.262993
2016-09-08,85.098183
2016-09-09,83.60524
2016-09-12,85.553833
2016-09-13,84.390488
2016-09-14,84.351723
2016-09-15,85.369637
2016-09-16,85.359947
2016-09-19,85.670174
2016-09-20,85.873749
2016-09-21,85.117584
2016-09-22,86.271217
2016-09-23,85.078804
2016-09-26,85.166054
2016-09-27,85.660477
2016-09-28,86.72686
2016-09-29,85.534439
2016-09-30,87.008003
2016-10-03,85.951302
2016-10-04,85.650772
2016-10-05,86.135498
2016-10-06,86.494194
2016-10-07,87.250366
2016-10-10,86.339081
2016-10-11,85.834969
2016-10-12,85.864052
2016-10-13,85.544128
2016-10-14,85.728333
2016-10-17,85.14666
2016-10-18,84.778275
2016-10-19,83.566872
2016-10-20,82.97094
2016-10-21,82.384789
2016-10-24,82.160088
2016-10-25,84.96389
2016-10-26,85.383972
2016-10-27,84.582893
2016-10-28,84.836884
2016-10-31,84.797813
2016-11-01,84.846657
2016-11-02,84.739197
2016-11-03,84.602425
2016-11-04,83.117493
2016-11-07,84.563339
2016-11-08,85.442589
2016-11-09,83.947884
2016-11-10,81.046387
2016-11-11,81.652084
2016-11-14,81.085457
2016-11-15,81.691162
2016-11-16,81.271088
2016-11-17,81.153847
2016-11-18,80.108536
2016-11-21,80.733765
2016-11-22,80.851006
2016-11-23,80.77285
2016-11-25,81.534851
2016-11-28,81.153847
2016-11-29,80.978004
2016-11-30,80.557922
2016-12-01,79.971756
2016-12-02,80.499306
2016-12-05,81.075691
2016-12-06,80.997536
2016-12-07,82.238243
2016-12-08,81.573929
2016-12-09,82.423866
2016-12-12,83.166328
2016-12-13,83.215179
2016-12-14,82.423866
2016-12-15,82.726707
2016-12-16,82.726707
2016-12-19,82.75602
2016-12-20,82.619247
2016-12-21,82.335938
2016-12-22,82.521553
2016-12-23,83.000252
2016-12-27,82.648552
2016-12-28,82.130783
2016-12-29,82.40432
2016-12-30,82.140549
2017-01-03,82.25779
2017-01-04,82.550865
2017-01-05,83.097946
2017-01-06,83.068634
2017-01-09,82.453178
2017-01-10,81.564156
2017-01-11,81.818161
2017-01-12,81.906082
2017-01-13,82.072166
2017-01-17,83.244492
2017-01-18,83.62851
2017-01-19,83.402031
2017-01-20,86.109886
2017-01-23,85.627403
2017-01-24,86.513611
2017-01-25,85.824341
2017-01-26,85.272919
2017-01-27,85.391083
2017-01-30,85.420616
2017-01-31,86.257599
2017-02-01,85.991737
2017-02-02,86.415146
2017-02-03,86.070511
2017-02-06,86.060661
2017-02-07,86.661308
2017-02-08,86.97641
2017-02-09,87.311195
2017-02-10,86.621925
2017-02-13,86.956711
2017-02-14,86.513611
2017-02-15,89.723656
2017-02-16,89.398705
2017-02-17,89.694115
2017-02-21,90.265221
2017-02-22,90.03875
2017-02-23,89.733498
2017-02-24,89.654724
2017-02-27,89.497177
2017-02-28,89.674416
2017-03-01,90.255386
2017-03-02,89.516876
2017-03-03,89.113152
2017-03-06,88.985153
2017-03-07,88.906372
2017-03-08,88.758675
2017-03-09,88.955605
2017-03-10,89.674416
2017-03-13,89.910736
2017-03-14,89.605492
2017-03-15,89.999367
2017-03-16,90.03875
2017-03-17,89.605492
2017-03-20,89.822121
2017-03-21,89.79258
2017-03-22,89.595642
2017-03-23,89.379013
2017-03-24,89.182076
2017-03-27,89.103302
2017-03-28,89.369171
2017-03-29,89.211624
2017-03-30,88.817749
2017-03-31,88.473114
2017-04-03,88.305717
2017-04-04,88.532204
2017-04-05,88.591278
2017-04-06,88.030014
2017-04-07,87.862617
2017-04-10,88.118629
